"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2016,11,"117","Lupinus argenteus","Lupinus argenteus",0,80,30,-10,-10,0,38,18.5,4,0,1,,,
2016,11,"118","Ivesia gordonii","Ivesia gordonii",0,85,20,-10,-10,0,12.5,5,2,0,1,,,
2016,11,"119","Lupinus argenteus","Lupinus argenteus",0,90,15,-10,-10,0,5,8,0,0,1,,,
2016,11,"120","Lupinus argenteus","Lupinus argenteus",0,95,10,-10,-10,1,0,0,0,0,1,,,
2016,11,"121","Eriogonum umbellatum","Eriogonum umbellatum",0,100,35,0,-10,0,23.7,4.8,0,0,1,,,
2016,11,"1563","Eriogonum umbellatum","Eriogonum umbellatum",0,65,15,-10,-10,1,0,0,0,0,1,,,
2016,11,"1564","Lupinus argenteus","Lupinus argenteus",0,69,15,-10,-10,0,19.8,11,0,0,1,,,
2016,11,"1565","Senecio crassulus","Senecio crassulus",0,75,24,-10,-10,0,1,3.2,0,0,1,,,
2016,11,"1782","Elymus lanceolatus","Elymus lanceolatus",0,96,25,-10,-10,0,10,15,0,0,1,,,"1 clump"
2016,11,"1783","Lupinus argenteus","Lupinus argenteus",0,96,25,-10,-10,0,4,4.9,0,0,1,,,
2016,11,"1785","Lupinus argenteus","Lupinus argenteus",0,100,46,10,-10,0,11,7,0,0,1,,,
2016,11,"1788","Ivesia gordonii","Ivesia gordonii",0,59,57,-10,-10,0,0.9,0.11,0,1,1,,,
2016,11,"1789","Lupinus argenteus","Lupinus argenteus",1,57,61,-10,-10,0,0.8,0.5,0,1,1,,,"arnlat?, hetvil?"
2016,11,"1116","Lupinus argenteus","Lupinus argenteus",0,111,51,-10,-10,0,4.5,3.5,2,0,1,,,
2016,11,"1117","Lupinus argenteus","Lupinus argenteus",0,101,58,-10,-10,0,8.4,7,0,0,1,,,
2016,11,"1784","Lupinus argenteus","Lupinus argenteus",0,110,66,0,-10,0,1.9,2.2,0,0,1,,,
2016,11,"1791","Ivesia gordonii","Ivesia gordonii",0,110,82,-10,-10,0,0.5,0.5,0,1,1,,,
2016,11,"116","Ivesia gordonii","Ivesia gordonii",0,70,150,-10,-10,0,6.3,4.9,0,0,1,,,
2016,11,"1787","Ivesia gordonii","Ivesia gordonii",0,35,187,-10,-10,0,0.5,0.5,0,1,1,,,
2016,11,"1790","Ivesia gordonii","Ivesia gordonii",0,120,165,-10,-10,0,1.8,2.3,0,1,1,,,
2016,12,"1792","Ivesia gordonii","Ivesia gordonii",0,10,100,-10,-10,0,1.2,1.1,0,1,1,,,
2016,12,"1118","Agoseris glauca","Agoseris glauca",0,145,65,-10,-10,0,1,2.5,0,0,1,,,
2016,12,"1119","Eriogonum umbellatum","Eriogonum umbellatum",0,148,92,-10,-10,0,1.9,1.5,0,0,1,,,
2016,12,"124","Elymus lanceolatus","Elymus lanceolatus",0,150,100,-10,-10,0,18,26,14,0,1,,,"3 clumps"
2016,12,"125","Phacelia hastata","Phacelia hastata",0,150,100,-5,10,1,0,0,0,0,1,,,
2016,12,"122","Ivesia gordonii","Ivesia gordonii",0,140,180,10,10,0,16.7,7.5,5,0,1,,,
2016,12,"123","Ivesia gordonii","Ivesia gordonii",0,135,175,-10,-10,0,18.2,5.8,7,0,1,,,
2016,13,"1120","Eriogonum umbellatum","Eriogonum umbellatum",0,12,25,-10,-10,0,4,1.9,0,0,1,,,
2016,13,"1121","Eriogonum umbellatum","Eriogonum umbellatum",0,3,30,-10,-10,0,1.8,1,0,0,1,,,
2016,13,"1122","Eriogonum umbellatum","Eriogonum umbellatum",0,35,18,-10,-10,0,5,3.5,0,0,1,,,
2016,13,"127","Heterotheca villosa","Heterotheca villosa",0,25,45,-10,-10,0,57,9,15,0,1,,,"the middle of the plant is ddead"
2016,13,"128","Elymus lanceolatus","Elymus lanceolatus",0,10,45,-10,-10,0,23.5,24,9,0,1,,,"1 clump"
2016,13,"129","Eriogonum umbellatum","Eriogonum umbellatum",0,15,20,-10,-10,0,3,1.7,0,0,1,,,
2016,13,"130","Elymus lanceolatus","Elymus lanceolatus",0,10,45,-10,-10,0,22,26,10,0,1,,,
2016,13,"145","Heterotheca villosa","Heterotheca villosa",0,95,25,-10,-10,0,35,8,35,0,1,,,
2016,13,"131","Eriogonum umbellatum","Eriogonum umbellatum",0,30,55,-10,-10,0,5,2.9,0,0,1,,,
2016,13,"1566","Eriogonum umbellatum","Eriogonum umbellatum",0,15,51,-10,-10,0,2.3,2.4,0,0,1,,,
2016,13,"141","Chaenactis douglasii","Chaenactis douglasii",0,150,60,-10,-10,0,0.5,0.5,0,0,1,,,
2016,13,"142","Elymus lanceolatus","Elymus lanceolatus",0,150,60,0,-10,0,9,23,2,0,1,,,"1 clump"
2016,13,"143","Elymus lanceolatus","Elymus lanceolatus",0,150,65,0,10,0,18.5,21,6,0,1,,,"5 clumps"
2016,13,"1567","Chaenactis douglasii","Chaenactis douglasii",0,148,60,10,10,1,0,0,0,0,1,,,
2016,13,"139","Eriogonum umbellatum","Eriogonum umbellatum",0,155,60,-10,-10,0,49,4,57,0,1,,,
2016,13,"144","Elymus lanceolatus","Elymus lanceolatus",0,160,65,10,10,0,16,20,1,0,1,,,
2016,13,"132","Heterotheca villosa","Heterotheca villosa",0,75,120,-10,-10,0,24,7.5,25,0,1,,,
2016,13,"133","Elymus lanceolatus","Elymus lanceolatus",0,100,125,-10,-10,0,18,22,2,0,1,,,"1 clump"
2016,13,"135","Elymus lanceolatus","Elymus lanceolatus",0,105,135,10,10,0,6,19.5,4,0,1,,,"2 clumps"
2016,13,"136","Elymus lanceolatus","Elymus lanceolatus",0,140,130,-10,-10,0,16,14.5,3,0,1,,,"1 clump"
2016,13,"137","Elymus lanceolatus","Elymus lanceolatus",0,145,130,-10,-10,0,13,21,3,0,1,,,"1 clump"
2016,14,"146","Lupinus argenteus","Lupinus argenteus",0,65,10,-10,-10,0,5.4,3.5,0,0,1,,,"bad condition"
2016,14,"147","Lupinus argenteus","Lupinus argenteus",0,80,10,-10,-10,0,4,4,0,0,1,,,
2016,14,"150","Elymus lanceolatus","Elymus lanceolatus",0,70,50,-10,-10,0,10.5,15,0,0,1,,,"1 clump"
2016,14,"1794","Chaenactis douglasii","Chaenactis douglasii",0,64,5,-10,-10,0,0.5,1,0,1,1,,,
2016,14,"1126","Heterotheca villosa","Heterotheca villosa",0,187,29,-10,-10,0,2.7,2.5,0,0,1,,,
2016,14,"1124","Eriogonum umbellatum","Eriogonum umbellatum",0,56,77,-10,-10,0,1.8,1.7,0,0,1,,,
2016,14,"1125","Ivesia gordonii","Ivesia gordonii",0,58,83,-10,-10,0,1.9,1.9,0,0,1,,,
2016,14,"148","Heterotheca villosa","Heterotheca villosa",0,85,75,-10,-10,0,5.2,5,0,0,1,,,
2016,14,"149","Eriogonum umbellatum","Eriogonum umbellatum",0,85,55,-10,-10,0,23,4,3,0,1,,,
2016,14,"151","Elymus lanceolatus","Elymus lanceolatus",0,80,65,-10,-10,0,2,5.5,0,0,1,,,"1 clump"
2016,14,"152","Elymus lanceolatus","Elymus lanceolatus",0,75,70,-10,-10,0,11,12,0,0,1,,,"3 clumps"
2016,14,"153","Elymus lanceolatus","Elymus lanceolatus",0,85,85,-10,-10,0,22,26,26,0,1,,,"3 clumps"
2016,14,"154","Elymus lanceolatus","Elymus lanceolatus",0,80,85,-10,10,0,18.5,24,4,0,1,,,"4 clumps, 153+154= 28*26"
2016,14,"1793","Ivesia gordonii","Ivesia gordonii",0,35,138,-10,-10,0,1,1.8,0,0,1,,,
2016,14,"156","Eriogonum umbellatum","Eriogonum umbellatum",0,150,110,-10,-10,0,74,3.8,176,0,1,,,
2016,14,"157","Elymus lanceolatus","Elymus lanceolatus",0,140,115,-10,-10,0,21.5,17.5,2,0,1,,,"2 clumps"
2016,14,"158","Elymus lanceolatus","Elymus lanceolatus",0,145,120,-10,-10,0,15,18,2,0,1,,,"4 clumps"
2016,14,"159","Elymus lanceolatus","Elymus lanceolatus",0,150,110,-10,-10,0,9,15.5,1,0,1,,,"3 clumps"
2016,14,"161","Elymus lanceolatus","Elymus lanceolatus",0,150,125,0,-5,0,4,12.5,0,0,1,,,"1 clump"
2016,14,"160","Elymus lanceolatus","Elymus lanceolatus",0,155,110,10,-10,0,8.5,18,0,0,1,,,"3 clumps"
2016,14,"162","Elymus lanceolatus","Elymus lanceolatus",0,155,125,0,-10,0,8.5,14,0,0,1,,,"3 clumps"
2016,14,"163","Elymus lanceolatus","Elymus lanceolatus",0,170,130,-10,-10,0,10.5,11,0,0,1,,,"2 clumps"
2016,14,"164","Elymus lanceolatus","Elymus lanceolatus",0,175,130,-10,-10,0,7,11.5,0,0,1,,,"3 clumps"
2016,15,"1569","Lupinus argenteus","Lupinus argenteus",0,27,2,-10,-10,0,6,5,0,0,1,,,
2016,15,"1127","Lupinus argenteus","Lupinus argenteus",0,82,6,-10,-10,0,11,5.5,0,0,1,,,
2016,15,"165","Ivesia gordonii","Ivesia gordonii",0,70,50,-10,-10,0,17,7,7,0,1,,,
2016,15,"166","Lupinus argenteus","Lupinus argenteus",0,70,50,-10,-10,0,0,0,0,0,1,,,
2016,15,"204","Lupinus argenteus","Lupinus argenteus",0,95,10,-10,-10,1,0,0,0,0,1,,,
2016,15,"1128","Lupinus argenteus","Lupinus argenteus",0,110,19,-10,-10,0,6,5,0,0,1,,,
2016,15,"1129","Lupinus argenteus","Lupinus argenteus",0,135,15,-10,-10,0,10,8.5,0,0,1,,,
2016,15,"200","Lupinus argenteus","Lupinus argenteus",0,125,40,-10,-10,0,13,9,0,0,1,,,
2016,15,"201","Lupinus argenteus","Lupinus argenteus",0,135,50,-10,-10,0,3,2,0,0,1,,,"alive"
2016,15,"205","Lupinus argenteus","Lupinus argenteus",0,110,10,-10,-10,1,0,0,0,0,1,,,
2016,15,"206","Lupinus argenteus","Lupinus argenteus",0,145,30,-10,-10,0,18,17,1,0,1,,,"1 stem"
2016,15,"1139","Lupinus argenteus","Lupinus argenteus",0,180,9,-10,-10,0,1.4,1.5,0,0,1,,,
2016,15,"1140","Eriogonum umbellatum","Eriogonum umbellatum",0,154,31,-10,-10,0,2.1,2,0,0,1,,,
2016,15,"1568","Eriogonum umbellatum","Eriogonum umbellatum",0,163,16,-10,-10,0,1.4,1,0,0,1,,,
2016,15,"202","Lupinus argenteus","Lupinus argenteus",0,155,40,-10,-10,0,7.7,6.5,0,0,1,,,
2016,15,"207","Lupinus argenteus","Lupinus argenteus",0,155,25,-10,-10,0,5.8,5.5,0,0,1,,,"alive"
2016,15,"208","Lupinus argenteus","Lupinus argenteus",0,160,25,-10,-10,0,18,17,1,0,1,,,
2016,15,"209","Lupinus argenteus","Lupinus argenteus",0,165,20,-10,-10,0,11,9,0,0,1,,,
2016,15,"210","Lupinus argenteus","Lupinus argenteus",0,185,20,-10,-10,0,5,5,0,0,1,,,
2016,15,"211","Lupinus argenteus","Lupinus argenteus",0,200,25,-10,-10,0,11.5,8,0,0,1,,,
2016,15,"212","Lupinus argenteus","Lupinus argenteus",0,195,15,-10,-10,0,8,8,0,0,1,,,
2016,15,"213","Lupinus argenteus","Lupinus argenteus",0,155,5,-10,-10,0,16.5,5,0,0,1,,,
2016,15,"214","Lupinus argenteus","Lupinus argenteus",0,170,5,-10,-10,0,9.5,5,0,0,1,,,
2016,15,"1138","Lupinus argenteus","Lupinus argenteus",0,42,89,-10,-10,0,3,3,0,0,1,,,
2016,15,"1798","Lupinus argenteus","Lupinus argenteus",0,1,75,10,-10,0,8.5,7,0,0,1,,,"regrowth"
2016,15,"1800","Lupinus argenteus","Lupinus argenteus",0,9,98,-10,-10,0,7,5,0,0,1,,,
2016,15,"1130","Lupinus argenteus","Lupinus argenteus",0,100,81,-10,-10,1,0,0,0,0,1,,,
2016,15,"1133","Lupinus argenteus","Lupinus argenteus",0,85,80,-10,-10,1,0,0,0,0,1,,,
2016,15,"1135","Lupinus argenteus","Lupinus argenteus",0,77,91,-10,-10,0,13,7,0,0,1,,,
2016,15,"1136","Lupinus argenteus","Lupinus argenteus",0,85,90,-10,-10,0,6,4,0,0,1,,,
2016,15,"1137","Lupinus argenteus","Lupinus argenteus",0,86,98,-10,-10,1,0,0,0,0,1,,,
2016,15,"167","Eriogonum umbellatum","Eriogonum umbellatum",0,55,85,-10,-10,0,13,2,17,0,1,,,
2016,15,"168","Eriogonum umbellatum","Eriogonum umbellatum",0,85,90,-10,-10,0,0,0,0,0,1,,,
2016,15,"1799","Lupinus argenteus","Lupinus argenteus",0,75,65,-10,-10,0,11,7,0,0,1,,,
2016,15,"1826","Lupinus argenteus","Lupinus argenteus",0,90,85,-10,-10,0,8,6,0,0,1,,,
2016,15,"1131","Lupinus argenteus","Lupinus argenteus",0,120,84,-10,-10,0,1,1,0,0,1,,,
2016,15,"1132","Lupinus argenteus","Lupinus argenteus",0,120,79,-10,-10,1,0,0,0,0,1,,,
2016,15,"1575","Lupinus argenteus","Lupinus argenteus",0,145,68,-10,-10,0,8,5,0,0,1,,,
2016,15,"1806","Lupinus argenteus","Lupinus argenteus",0,120,60,-10,-10,0,5.5,5,0,0,1,,,
2016,15,"1825","Senecio crassulus","Senecio crassulus",1,105,80,-10,-10,0,1.1,1,0,1,1,,,"long narrow cotydelon"
2016,15,"196","Ivesia gordonii","Ivesia gordonii",0,120,95,0,10,0,19,7,0,0,1,,,
2016,15,"197","Ivesia gordonii","Ivesia gordonii",0,115,90,-10,-10,0,6,4,0,0,1,,,
2016,15,"198","Arenaria congesta","Arenaria congesta",0,115,80,-10,-10,0,9,4,0,0,1,,,
2016,15,"199","Lupinus argenteus","Lupinus argenteus",0,130,70,-10,-10,1,0,0,0,0,1,,,
2016,15,"1574","Lupinus argenteus","Lupinus argenteus",0,176,73,-10,-10,0,8,5,0,0,1,,,
2016,15,"1576","Lupinus argenteus","Lupinus argenteus",0,160,76,-10,-10,1,0,0,0,0,1,,,
2016,15,"1797","Ivesia gordonii","Ivesia gordonii",0,175,95,-10,-10,0,0.5,0.5,0,1,1,,,
2016,15,"1827","Lupinus argenteus","Lupinus argenteus",0,153,92,-10,-10,0,9,5,0,0,1,,,
2016,15,"192","Lupinus argenteus","Lupinus argenteus",0,185,95,-10,-10,0,0,0,0,0,1,,,
2016,15,"193","Lupinus argenteus","Lupinus argenteus",0,175,85,-10,-10,1,0,0,0,0,1,,,
2016,15,"195","Lupinus argenteus","Lupinus argenteus",0,165,100,-10,-10,0,0,0,0,0,1,,,
2016,15,"203","Lupinus argenteus","Lupinus argenteus",0,185,55,-10,-10,0,9,8,0,0,1,,,
2016,15,"1570","Lupinus argenteus","Lupinus argenteus",0,26,116,-10,-10,1,0,0,0,0,1,,,
2016,15,"172","Lupinus argenteus","Lupinus argenteus",0,35,130,-10,-10,0,9,6,0,0,1,,,
2016,15,"169","Lupinus argenteus","Lupinus argenteus",0,55,105,-10,-10,0,11,5.5,0,0,1,,,"2 stems"
2016,15,"170","Lupinus argenteus","Lupinus argenteus",0,55,115,-10,-10,0,7,4,0,0,1,,,
2016,15,"171","Lupinus argenteus","Lupinus argenteus",0,65,120,-10,-10,1,0,0,0,0,1,,,
2016,15,"1134","Lupinus argenteus","Lupinus argenteus",0,107,105,-10,-10,0,8.5,5,0,0,1,,,
2016,15,"1803","Lupinus argenteus","Lupinus argenteus",0,113,109,-10,-10,0,2,2,0,0,1,,,
2016,15,"1805","Lupinus argenteus","Lupinus argenteus",0,117,102,-10,-10,0,9,4,0,0,1,,,
2016,15,"1141","Lupinus argenteus","Lupinus argenteus",0,177,105,-10,-10,1,0,0,0,0,1,,,
2016,15,"1142","Lupinus argenteus","Lupinus argenteus",0,175,113,-10,-10,0,8.5,7,0,0,1,,,
2016,15,"1572","Senecio crassulus","Senecio crassulus",0,168,103,-10,-10,1,0,0,0,0,1,,,
2016,15,"1573","Lupinus argenteus","Lupinus argenteus",0,178,106,0,-10,1,0,0,0,0,1,,,
2016,15,"191","Lupinus argenteus","Lupinus argenteus",0,200,115,-10,-10,1,0,0,0,0,1,,,"possibly re-growth outside of the plot"
2016,15,"194","Lupinus argenteus","Lupinus argenteus",0,180,105,-10,-10,1,0,0,0,0,1,,,
2016,15,"173","Ivesia gordonii","Ivesia gordonii",0,45,195,-10,-10,0,11,6,7,0,1,,,
2016,15,"1144","Lupinus argenteus","Lupinus argenteus",0,65,200,0,10,0,11,9,0,0,1,,,
2016,15,"1145","Lupinus argenteus","Lupinus argenteus",0,80,184,0,10,0,0,0,0,0,1,,,
2016,15,"1146","Lupinus argenteus","Lupinus argenteus",0,60,160,-10,-10,0,13,6,0,0,1,,,
2016,15,"1571","Eriogonum umbellatum","Eriogonum umbellatum",0,85,178,-10,-10,0,9,3,4,0,1,,,
2016,15,"174","Lupinus argenteus","Lupinus argenteus",0,55,180,-10,-10,0,12,5,0,0,1,,,
2016,15,"175","Ivesia gordonii","Ivesia gordonii",0,75,185,-10,-10,0,22,6,24,0,1,,,
2016,15,"176","Ivesia gordonii","Ivesia gordonii",0,75,175,-10,-10,0,6,4,0,0,1,,,
2016,15,"177","Ivesia gordonii","Ivesia gordonii",0,85,170,-10,-10,0,8,6,4,0,1,,,"bad condition"
2016,15,"178","Ivesia gordonii","Ivesia gordonii",0,90,165,-10,-10,0,5,5,3,0,1,,,
2016,15,"179","Ivesia gordonii","Ivesia gordonii",0,95,165,-10,-10,0,14,6,34,0,1,,,
2016,15,"180","Lupinus argenteus","Lupinus argenteus",0,85,175,0,-10,1,0,0,0,0,1,,,
2016,15,"1801","Lupinus argenteus","Lupinus argenteus",0,55,170,-10,-10,0,8,4,0,0,1,,,
2016,15,"1802","Lupinus argenteus","Lupinus argenteus",0,52,166,-10,-10,0,12,6,0,0,1,,,
2016,15,"181","Lupinus argenteus","Lupinus argenteus",0,100,180,0,-10,1,0,0,0,0,1,,,
2016,15,"182","Lupinus argenteus","Lupinus argenteus",0,105,165,0,-10,1,0,0,0,0,1,,,
2016,15,"183","Lupinus argenteus","Lupinus argenteus",0,120,170,-10,-10,0,0,0,0,0,1,,,
2016,15,"184","Lupinus argenteus","Lupinus argenteus",0,130,180,-10,-10,0,0,0,0,0,1,,,
2016,15,"1143","Lupinus argenteus","Lupinus argenteus",0,200,190,-10,-10,0,15.5,9.5,0,0,1,,,"alive"
2016,15,"1795","Eriogonum umbellatum","Eriogonum umbellatum",0,170,180,-10,-10,0,2,1,0,0,1,,,
2016,15,"1796","Lupinus argenteus","Lupinus argenteus",0,195,190,-10,-10,0,7,5,0,0,1,,,
2016,15,"1804","Lupinus argenteus","Lupinus argenteus",0,175,179,-10,-10,0,10,5,0,0,1,,,
2016,15,"1828","Lupinus argenteus","Lupinus argenteus",0,178,185,-10,-10,0,12,7,0,0,1,,,
2016,15,"1829","Lupinus argenteus","Lupinus argenteus",0,159,155,-10,-10,0,6,5,0,0,1,,,
2016,15,"185","Lupinus argenteus","Lupinus argenteus",0,175,175,-10,-10,1,0,0,0,0,1,,,
2016,15,"186","Lupinus argenteus","Lupinus argenteus",0,180,170,-10,-10,1,0,0,0,0,1,,,
2016,15,"187","Agoseris glauca","Agoseris glauca",0,180,160,-10,-10,1,0,0,0,0,1,,,
2016,15,"188","Lupinus argenteus","Lupinus argenteus",0,190,165,-10,-10,1,0,0,0,0,1,,,
2016,15,"189","Lupinus argenteus","Lupinus argenteus",0,185,170,-10,-10,0,7,4.8,0,0,1,,,
2016,15,"190","Ivesia gordonii","Ivesia gordonii",0,195,170,-10,-10,0,9,5.5,3,0,1,,,
2016,16,"1147","Agoseris glauca","Agoseris glauca",0,37,40,-10,-10,0,1.5,1,0,0,1,,,"wrong taxa in 2015"
2016,16,"1148","Agoseris glauca","Agoseris glauca",0,37,48,-10,-10,0,1,1.5,0,0,1,,,
2016,16,"1149","Ivesia gordonii","Ivesia gordonii",0,42,35,-10,-10,0,0.5,0.5,0,0,1,,,
2016,16,"1579","Arnica latifolia","Arnica latifolia",0,47,35,-10,-10,0,1.4,1,0,0,1,,,
2016,16,"1807","Eriogonum umbellatum","Eriogonum umbellatum",0,11,13,-10,-10,0,1.5,1,0,1,1,,,
2016,16,"1809","Eriogonum umbellatum","Eriogonum umbellatum",0,32,44,-10,-10,0,2,2,0,0,1,,,
2016,16,"1810","Eriogonum umbellatum","Eriogonum umbellatum",1,42,47,-10,-10,0,1,1,0,1,1,,,
2016,16,"215","Lupinus argenteus","Lupinus argenteus",0,10,0,0,10,0,0,0,0,0,1,,,
2016,16,"216","Lupinus argenteus","Lupinus argenteus",0,5,30,0,-10,0,12,7,0,0,1,,,
2016,16,"218","Lupinus argenteus","Lupinus argenteus",0,50,20,-10,-10,0,0,0,0,0,1,,,
2016,16,"219","Lupinus argenteus","Lupinus argenteus",0,42,25,-10,-10,0,12,6,0,0,1,,,
2016,16,"220","Lupinus argenteus","Lupinus argenteus",0,37,34,-10,-10,0,17,10,0,0,1,,,
2016,16,"221","Lupinus argenteus","Lupinus argenteus",0,25,45,0,-10,0,17,10,0,0,1,,,
2016,16,"223","Lupinus argenteus","Lupinus argenteus",0,45,45,-10,-10,0,23,12,1,0,1,,,
2016,16,"224","Lupinus argenteus","Lupinus argenteus",0,37,45,-10,-10,0,14,11,0,0,1,,,
2016,16,"1577","Agoseris glauca","Agoseris glauca",0,57,11,-10,-10,0,1,2,0,0,1,,,"wrong taxa in 20115"
2016,16,"1578","Heterotheca villosa","Heterotheca villosa",0,62,3,-10,-10,1,0,0,0,0,1,,,
2016,16,"1582","Eriogonum umbellatum","Eriogonum umbellatum",0,54,50,-10,-10,0,2,1.5,0,0,1,,,
2016,16,"1813","Lupinus argenteus","Lupinus argenteus",0,64,36,-10,-10,0,9,8,0,0,1,,,
2016,16,"217","Lupinus argenteus","Lupinus argenteus",0,58,10,-10,-10,0,11,8,0,0,1,,,
2016,16,"222","Lupinus argenteus","Lupinus argenteus",0,56,40,0,-10,0,11,9,0,0,1,,,
2016,16,"248","Lupinus argenteus","Lupinus argenteus",0,80,45,-10,-10,0,23,11,2,0,1,,,
2016,16,"249","Lupinus argenteus","Lupinus argenteus",0,83,35,-10,-10,1,0,0,0,0,1,,,
2016,16,"250","Lupinus argenteus","Lupinus argenteus",0,95,30,-10,-10,0,0,0,0,0,1,,,
2016,16,"1160","Eriogonum umbellatum","Eriogonum umbellatum",0,130,50,-10,-10,0,3,2,0,0,1,,,
2016,16,"1590","Lupinus argenteus","Lupinus argenteus",0,150,45,-10,-10,1,0,0,0,0,1,,,
2016,16,"1822","Lupinus argenteus","Lupinus argenteus",0,134,26,-10,-10,0,4.5,4,0,0,1,,,
2016,16,"251","Lupinus argenteus","Lupinus argenteus",0,107,35,-10,-10,0,0,0,0,0,1,,,
2016,16,"253","Lupinus argenteus","Lupinus argenteus",0,122,50,-10,-10,0,13,8,0,0,1,,,"herbivory, dying"
2016,16,"254","Lupinus argenteus","Lupinus argenteus",0,135,50,0,10,0,4,2,0,0,1,,,"almost dead"
2016,16,"256","Lupinus argenteus","Lupinus argenteus",0,131,40,-10,-10,0,9,10,0,0,1,,,"bad condition"
2016,16,"257","Lupinus argenteus","Lupinus argenteus",0,135,50,10,10,0,2,1,0,0,1,,,
2016,16,"258","Lupinus argenteus","Lupinus argenteus",0,133,36,-10,-10,0,7,7,0,0,1,,,"bad condition"
2016,16,"259","Lupinus argenteus","Lupinus argenteus",0,148,40,10,10,1,0,0,0,0,1,,,
2016,16,"260","Lupinus argenteus","Lupinus argenteus",0,147,32,-10,-10,0,8,6,0,0,1,,,
2016,16,"280","Phacelia hastata","Phacelia hastata",0,127,45,-10,-10,0,14,6,1,0,1,,,
2016,16,"281","Lupinus argenteus","Lupinus argenteus",0,137,40,-10,-10,1,0,0,0,0,1,,,
2016,16,"261","Lupinus argenteus","Lupinus argenteus",0,162,40,0,-5,1,0,0,0,0,1,,,
2016,16,"1150","Agoseris glauca","Agoseris glauca",0,32,55,-10,-10,0,0.5,0.5,0,0,1,,,
2016,16,"1151","Eriogonum umbellatum","Eriogonum umbellatum",0,28,62,-10,-10,1,0,0,0,0,1,,,
2016,16,"1152","Lupinus argenteus","Lupinus argenteus",0,25,86,-10,-10,1,0,0,0,0,1,,,
2016,16,"1153","Ivesia gordonii","Ivesia gordonii",0,25,81,-10,-10,1,0,0,0,0,1,,,
2016,16,"1154","Senecio crassulus","Senecio crassulus",0,34,80,-10,-10,0,1.5,1,0,0,1,,,
2016,16,"1155","Senecio crassulus","Senecio crassulus",0,28,87,-10,-10,0,1,1,0,0,1,,,
2016,16,"1156","Eriogonum umbellatum","Eriogonum umbellatum",0,35,78,-10,-10,1,0,0,0,0,1,,,
2016,16,"1157","Senecio crassulus","Senecio crassulus",0,48,80,-10,-10,0,0.5,0.5,0,0,1,,,
2016,16,"1580","Ivesia gordonii","Ivesia gordonii",0,29,55,-10,-10,0,0.5,0.5,0,0,1,,,
2016,16,"1581","Agoseris glauca","Agoseris glauca",0,29,51,-10,-10,0,0.5,1.5,0,0,1,,,
2016,16,"1583","Lupinus argenteus","Lupinus argenteus",0,22,86,-10,-10,1,0,0,0,0,1,,,
2016,16,"1584","AGOGLA","Agoseris glauca",0,19,95,-10,-10,1,0,0,0,0,1,,,"can't find, pres.dead"
2016,16,"1585","CHADOU","Chaenactis douglasii",0,20,95,-10,-10,1,0,0,0,0,1,,,"can't find, pres.dead"
2016,16,"1808","Agoseris glauca","Agoseris glauca",0,28,61,-10,-10,0,1,3,0,0,1,,,
2016,16,"1814","Heterotheca villosa","Heterotheca villosa",0,19,53,-10,-10,0,1.5,2,0,0,1,,,
2016,16,"1815","Senecio crassulus","Senecio crassulus",0,42,96,-10,-10,0,1,0.5,0,1,1,,,
2016,16,"1816","Senecio crassulus","Senecio crassulus",0,46,93,-10,-10,0,0.5,0.5,0,1,1,,,
2016,16,"225","Lupinus argenteus","Lupinus argenteus",0,35,58,-5,-10,0,6,6,0,0,1,,,
2016,16,"226","Lupinus argenteus","Lupinus argenteus",0,44,52,-10,-10,0,12,11,0,0,1,,,
2016,16,"227","Lupinus argenteus","Lupinus argenteus",0,46,62,-10,-10,0,17,12,0,0,1,,,
2016,16,"228","Lupinus argenteus","Lupinus argenteus",0,36,65,-10,-10,1,0,0,0,0,1,,,
2016,16,"229","Lupinus argenteus","Lupinus argenteus",0,33,65,-10,-10,0,19,12,0,0,1,,,
2016,16,"230","Lupinus argenteus","Lupinus argenteus",0,24,70,-10,-10,0,15,13,1,0,1,,,
2016,16,"231","Lupinus argenteus","Lupinus argenteus",0,18,73,-10,-10,0,21,9,0,0,1,,,
2016,16,"232","Lupinus argenteus","Lupinus argenteus",0,38,73,-10,-10,0,12,9,0,0,1,,,
2016,16,"233","Lupinus argenteus","Lupinus argenteus",0,40,70,-10,-10,1,0,0,0,0,1,,,
2016,16,"234","Lupinus argenteus","Lupinus argenteus",0,45,81,-10,-10,0,12,10,0,0,1,,,
2016,16,"235","Lupinus argenteus","Lupinus argenteus",0,40,85,-10,-10,0,19,14,2,0,1,,,
2016,16,"236","Lupinus argenteus","Lupinus argenteus",0,23,95,-10,-10,0,22,18,3,0,1,,,
2016,16,"237","Lupinus argenteus","Lupinus argenteus",0,48,95,-10,-10,0,4,3,0,0,1,,,
2016,16,"279","Elymus lanceolatus","Elymus lanceolatus",0,30,100,10,10,0,25,26,8,0,1,,,"4 clumps"
2016,16,"1811","Agoseris glauca","Agoseris glauca",0,52,60,-10,-10,0,0.5,0.5,0,1,1,,,
2016,16,"1812","Phacelia hastata","Phacelia hastata",0,56,63,-10,-10,0,1,1.5,0,1,1,,,
