Year,Plot,Tag,Taxon,X..cm.,Y..cm.,Tag.offset.x,Tag.offset.y,Length..cm.,Height..cm.,X..Capitulescences,Is.seedling,Died.this.census.final,Length..cm..prev,Growth,Survival
2014,10,106*A,Lupinus argenteus,85,40,10,0,19,12,0,0,0,NA,NA,1
2015,10,106*A,Lupinus argenteus,85,40,10,0,22,14.5,2,0,0,19,3,1
2016,10,106*A,Lupinus argenteus,85,40,10,0,16,15.5,0,0,0,22,-6,1
2017,10,106*A,Lupinus argenteus,85,40,10,0,0,0,0,0,0,16,-16,1
2018,10,106*A,Lupinus argenteus,85,40,10,0,6,3.5,0,0,0,0,6,1
2019,10,106*A,Lupinus argenteus,85,40,10,0,0,0,0,0,1,6,-6,0
2017,11,1786*A,Ivesia gordonii,26,15,-10,-10,0,0,0,0,1,0.5,-0.5,0
2018,11,1787*A,Ivesia gordonii,35,187,-10,-10,0,0,0,0,1,2.5,-2.5,0
2019,15,179*A,Ivesia gordonii,95,165,-10,-10,0,0,0,0,1,11.5,-11.5,0
2018,19,1833*A,Ivesia gordonii,160,120,-10,-10,0,0,0,0,1,0.5,-0.5,0
2017,20,1840*A,Ivesia gordonii,37,192,0,10,0,0,0,0,1,2,-2,0
2018,20,1844*A,Ivesia gordonii,149,188,-10,0,0,0,0,0,1,2,-2,0
2017,20,1847*A,Ivesia gordonii,155,178,-10,-10,0,0,0,0,1,0.5,-0.5,0
2018,20,1873*A,Ivesia gordonii,40,42,-10,-10,0,0,0,0,1,1,-1,0
2019,20,1882*A,Ivesia gordonii,35,26,-10,-10,0,0,0,0,1,2,-2,0
2018,21,1896*A,Ivesia gordonii,80,105,0,10,0,0,0,0,1,5.5,-5.5,0
2017,27,1930*A,Ivesia gordonii,21,116,-10,-10,0,0,0,0,1,0.5,-0.5,0
2018,27,1934*A,Ivesia gordonii,33,165,-5,-5,0,0,0,0,1,0.5,-0.5,0
2017,28,1943*A,Ivesia gordonii,179,175,-10,-10,0,0,0,0,1,0.2,-0.2,0
2015,1,1063*A,Lupinus argenteus,195,100,-10,-10,1.4,2.5,0,1,0,NA,NA,1
2016,1,1063*A,Lupinus argenteus,195,100,-10,-10,7.5,6.9,0,0,0,1.4,6.1,1
2017,1,1063*A,Lupinus argenteus,195,100,-10,-10,0,0,0,0,0,7.5,-7.5,1
2018,1,1063*A,Lupinus argenteus,195,100,-10,-10,8,4,0,0,0,0,8,1
2019,1,1063*A,Lupinus argenteus,195,100,-10,-10,0,0,0,0,1,8,-8,0
2017,28,1945*A,Ivesia gordonii,183,101,-10,-10,0,0,0,0,1,2,-2,0
2017,15,196*A,Ivesia gordonii,120,95,0,10,0,0,0,0,1,19,-19,0
2017,32,1965*A,Ivesia gordonii,168,75,-10,-10,0,0,0,0,1,0.5,-0.5,0
2019,32,1966*A,Ivesia gordonii,166,68,-10,-10,0,0,0,0,1,0.8,-0.8,0
2018,15,197*A,Ivesia gordonii,115,90,-10,-10,0,0,0,0,1,9.5,-9.5,0
2018,1,2*A,Ivesia gordonii,7,169,-10,-10,0,0,0,0,1,10,-10,0
2018,37,2004*A,Ivesia gordonii,52,2,-10,-10,0,0,0,0,1,1.5,-1.5,0
2017,37,2006*A,Ivesia gordonii,54,7,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2007*A,Ivesia gordonii,57,17,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2009*A,Ivesia gordonii,54,24,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2010*A,Ivesia gordonii,58,28,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2011*A,Ivesia gordonii,59,27,-10,-10,0,0,0,0,1,0.5,-0.5,0
2017,37,2012*A,Ivesia gordonii,7,26,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2013*A,Ivesia gordonii,82,25,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2014*A,Ivesia gordonii,79,29,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2015*A,Ivesia gordonii,86,27,-10,-10,0,0,0,0,1,0.3,-0.3,0
2017,37,2016*A,Ivesia gordonii,87,29,0,-10,0,0,0,0,1,0.2,-0.2,0
2017,37,2017*A,Ivesia gordonii,82,37,-10,-10,0,0,0,0,1,0.2,-0.2,0
2017,37,2019*A,Ivesia gordonii,63,66,-10,-10,0,0,0,0,1,0.3,-0.3,0
2018,37,2020*A,Ivesia gordonii,70,70,-10,-10,0,0,0,0,1,1,-1,0
2018,37,2026*A,Ivesia gordonii,86,104,-10,-10,0,0,0,0,1,9,-9,0
2017,37,2039*A,Ivesia gordonii,137,168,-10,-10,0,0,0,0,1,0.5,-0.5,0
2018,37,2040*A,Ivesia gordonii,168,145,-10,-10,0,0,0,0,1,1,-1,0
2017,37,2041*A,Ivesia gordonii,98,90,-10,-10,0,0,0,0,1,1,-1,0
2017,46,2119*A,Ivesia gordonii,139,9,-10,-10,0,0,0,0,1,0.3,-0.3,0
2018,46,2120*A,Ivesia gordonii,141,9,-10,-10,0,0,0,0,1,0.2,-0.2,0
2014,10,107*A,Lupinus argenteus,80,35,-10,-10,16,10,1,0,0,NA,NA,1
2015,10,107*A,Lupinus argenteus,80,35,-10,-10,15.5,11,0,0,0,16,-0.5,1
2016,10,107*A,Lupinus argenteus,80,35,-10,-10,10,6.3,0,0,0,15.5,-5.5,1
2017,10,107*A,Lupinus argenteus,80,35,-10,-10,0,0,0,0,1,10,-10,0
2017,46,2122*A,Ivesia gordonii,166,8,-10,-10,0,0,0,0,1,0.5,-0.5,0
2017,46,2129*A,Ivesia gordonii,158,16,0,10,0,0,0,0,1,1,-1,0
2015,1,1071*A,Senecio crassulus,197,187,-5,0,6,5.5,0,0,0,NA,NA,1
2016,1,1071*A,Senecio crassulus,197,187,-5,0,6.9,5.6,0,0,0,6,0.9,1
2017,1,1071*A,Senecio crassulus,197,187,-5,0,6.5,7,0,0,0,6.9,-0.4,1
2018,1,1071*A,Senecio crassulus,197,187,-5,0,2.8,2,0,0,0,6.5,-3.7,1
2019,1,1071*A,Senecio crassulus,197,187,-5,0,5.5,6,0,0,0,2.8,2.7,1
2020,1,1071*A,Senecio crassulus,197,187,-5,0,5,5,0,0,0,5.5,-0.5,1
2015,5,1072*A,Lupinus argenteus,25,125,-10,-10,21,8,0,0,0,NA,NA,1
2016,5,1072*A,Lupinus argenteus,25,125,-10,-10,6,4.4,0,0,0,21,-15,1
2017,5,1072*A,Lupinus argenteus,25,125,-10,-10,6,4.4,0,0,0,6,0,1
2018,5,1072*A,Lupinus argenteus,25,125,-10,-10,0,0,0,0,1,6,-6,0
2015,5,1073*A,Lupinus argenteus,50,80,-10,-10,7,5,0,0,0,NA,NA,1
2016,5,1073*A,Lupinus argenteus,50,80,-10,-10,8.9,5.6,0,0,0,7,1.9,1
2017,5,1073*A,Lupinus argenteus,50,80,-10,-10,0,0,0,0,1,8.9,-8.9,0
2015,5,1074*A,Lupinus argenteus,50,85,-10,-10,9,6,0,0,0,NA,NA,1
2016,5,1074*A,Lupinus argenteus,50,85,-10,-10,0,0,0,0,1,9,-9,0
2015,5,1075*A,Lupinus argenteus,35,155,-10,-10,0,0,0,1,1,NA,NA,0
2015,5,1076*A,Lupinus argenteus,42,150,-10,-10,6.5,3.5,0,0,0,NA,NA,1
2016,5,1076*A,Lupinus argenteus,42,150,-10,-10,0,0,0,0,1,6.5,-6.5,0
2015,5,1077*A,Lupinus argenteus,67,135,-10,-10,6,4,0,0,0,NA,NA,1
2016,5,1077*A,Lupinus argenteus,67,135,-10,-10,0,0,0,0,1,6,-6,0
2015,5,1078*A,Lupinus argenteus,67,140,-10,-10,9.5,4,0,0,0,NA,NA,1
2016,5,1078*A,Lupinus argenteus,67,140,-10,-10,0,0,0,0,1,9.5,-9.5,0
2015,5,1079*A,Lupinus argenteus,73,145,-10,-10,9,3.5,0,0,0,NA,NA,1
2016,5,1079*A,Lupinus argenteus,73,145,-10,-10,7.4,4.3,0,0,0,9,-1.6,1
2017,5,1079*A,Lupinus argenteus,73,145,-10,-10,3.5,3,0,0,0,7.4,-3.9,1
2018,5,1079*A,Lupinus argenteus,73,145,-10,-10,0,0,0,0,1,3.5,-3.5,0
2014,10,108*A,Elymus lanceolatus,101,52,-10,-10,11,16,1,0,0,NA,NA,1
2015,10,108*A,Elymus lanceolatus,101,52,-10,-10,10,17.5,0,0,0,11,-1,1
2016,10,108*A,Elymus lanceolatus,101,52,-10,-10,20,32,17,0,0,10,10,1
2017,10,108*A,Elymus lanceolatus,101,52,-10,-10,36,20,2,0,0,20,16,1
2018,10,108*A,Elymus lanceolatus,101,52,-10,-10,25,23,27,0,0,36,-11,1
2019,10,108*A,Elymus lanceolatus,101,52,-10,-10,30,18,0,0,0,25,5,1
2020,10,108*A,Elymus lanceolatus,101,52,-10,-10,25,21,2,0,0,30,-5,1
2015,5,1080*A,Lupinus argenteus,80,193,-10,-10,4.5,4,0,0,0,NA,NA,1
2016,5,1080*A,Lupinus argenteus,80,193,-10,-10,11,9,0,0,0,4.5,6.5,1
2017,5,1080*A,Lupinus argenteus,80,193,-10,-10,4.5,2,0,0,0,11,-6.5,1
2018,5,1080*A,Lupinus argenteus,80,193,-10,-10,0,0,0,0,1,4.5,-4.5,0
2015,5,1081*A,Lupinus argenteus,45,181,-10,-10,6,5.5,0,0,0,NA,NA,1
2016,5,1081*A,Lupinus argenteus,45,181,-10,-10,11.2,10,0,0,0,6,5.2,1
2017,5,1081*A,Lupinus argenteus,45,181,-10,-10,0,0,0,0,1,11.2,-11.2,0
2017,46,2139*A,Ivesia gordonii,97,42,-10,-10,0,0,0,0,1,1,-1,0
2018,1,2205*A,Ivesia gordonii,12.5,165,-10,-10,0,0,0,0,1,0.4,-0.4,0
2018,20,2232*A,Ivesia gordonii,160,170,-10,-10,0,0,0,0,1,0.5,-0.5,0
2018,27,2262*A,Ivesia gordonii,3,141,-10,-10,0,0,0,0,1,1.5,-1.5,0
2018,33,2267*A,Ivesia gordonii,48,22,-10,-10,0,0,0,0,1,0.5,-0.5,0
2018,33,2275*A,Ivesia gordonii,72,176,-10,-10,0,0,0,0,1,1,-1,0
2018,37,2282*A,Ivesia gordonii,66,19,-10,-10,0,0,0,0,1,1.5,-1.5,0
2018,36,2296*A,Ivesia gordonii,103,168,10,0,0,0,0,0,1,1,-1,0
2018,36,2297*A,Ivesia gordonii,179,128,10,0,0,0,0,0,1,0.5,-0.5,0
2018,46,2318*A,Ivesia gordonii,112,30,0,-10,0,0,0,0,1,4,-4,0
2019,46,2340*A,Ivesia gordonii,185,133,-10,-10,0,0,0,0,1,1,-1,0
2020,20,2450*A,Ivesia gordonii,56,48,-5,-5,0,0,0,0,0,1,-1,1
2020,46,2458*A,Ivesia gordonii,132,19,-5,-5,0,0,0,0,0,0.5,-0.5,1
2020,33,2500*A,Ivesia gordonii,137,190.5,-5,-5,0,0,0,0,0,0.3,-0.3,1
2020,13,2549*A,Ivesia gordonii,11.5,48,-10,0,0,0,0,1,1,NA,NA,0
2020,13,2550*A,Ivesia gordonii,10,0.5,-5,-5,0,0,0,1,1,NA,NA,0
2020,37,2610*A,Ivesia gordonii,71,113,-5,-5,0,0,0,1,1,NA,NA,0
2020,37,2612*A,Ivesia gordonii,110.5,115,-5,-5,0,0,0,1,1,NA,NA,0
2020,41,2630*A,Ivesia gordonii,11.5,9,-5,-5,0,0,0,1,1,NA,NA,0
2020,41,2631*A,Ivesia gordonii,4,26,-5,-5,0,0,0,1,1,NA,NA,0
2020,41,2633*A,Ivesia gordonii,89.5,35,-5,5,0,0,0,1,1,NA,NA,0
2020,14,2646*A,Ivesia gordonii,71,45,-5,-5,0,0,0,1,1,NA,NA,0
2020,15,2656*A,Ivesia gordonii,68,188,-5,-5,0,0,0,1,1,NA,NA,0
2020,19,2657*A,Ivesia gordonii,54,11.5,-5,-5,0,0,0,1,1,NA,NA,0
2020,18,2672*A,Ivesia gordonii,190,156,0,-5,0,0,0,1,1,NA,NA,0
2020,18,2674*A,Ivesia gordonii,168,159,-5,-5,0,0,0,1,1,NA,NA,0
2020,18,2675*A,Ivesia gordonii,100,164,-5,-5,0,0,0,1,1,NA,NA,0
2020,18,2683*A,Ivesia gordonii,155,4,-5,-5,0,0,0,1,1,NA,NA,0
2014,10,109*A,Lupinus argenteus,80,60,-10,-10,11,8,2,0,0,NA,NA,1
2015,10,109*A,Lupinus argenteus,80,60,-10,-10,8.5,4,0,0,0,11,-2.5,1
2016,10,109*A,Lupinus argenteus,80,60,-10,-10,5.5,6,0,0,0,8.5,-3,1
2017,10,109*A,Lupinus argenteus,80,60,-10,-10,0,0,0,0,1,5.5,-5.5,0
2020,16,2694*A,Ivesia gordonii,103,35,-5,-5,0,0,0,1,1,NA,NA,0
2017,5,27*A,Ivesia gordonii,200,20,-10,-10,0,0,0,0,1,8.2,-8.2,0
2020,24,2700*A,Ivesia gordonii,1,104,-5,0,0,0,0,1,1,NA,NA,0
2018,5,28*A,Ivesia gordonii,130,68,-10,-10,0,0,0,0,1,15,-15,0
2016,5,29*A,Ivesia gordonii,5,123,-10,-10,0,0,0,0,1,14.5,-14.5,0
2015,8,1091*A,Lupinus argenteus,92,195,-10,-10,6.5,4,0,0,0,NA,NA,1
2016,8,1091*A,Lupinus argenteus,92,195,-10,-10,1.5,1.5,0,0,0,6.5,-5,1
2017,8,1091*A,Lupinus argenteus,92,195,-10,-10,2,1.5,0,0,0,1.5,0.5,1
2018,8,1091*A,Lupinus argenteus,92,195,-10,-10,0,0,0,0,1,2,-2,0
2015,8,1092*A,Senecio crassulus,100,138,-10,-10,1,1.5,0,1,0,NA,NA,1
2016,8,1092*A,Senecio crassulus,100,138,-10,-10,0,0,0,0,1,1,-1,0
2017,1,3*A,Ivesia gordonii,104,19,-10,-10,0,0,0,0,1,18,-18,0
2018,18,328*A,Ivesia gordonii,34,11.5,-10,-10,0,0,0,0,1,1.5,-1.5,0
2016,18,331*A,Ivesia gordonii,30,90,-10,-10,0,0,0,0,1,15.5,-15.5,0
2017,18,332*A,Ivesia gordonii,35,85,-10,-10,0,0,0,0,1,12,-12,0
2016,18,333*A,Ivesia gordonii,40,80,-10,-10,0,0,0,0,1,9,-9,0
2020,19,341*A,Ivesia gordonii,77,28,-10,-10,0,0,0,0,0,6.5,-6.5,1
2015,9,1094*A,Lupinus argenteus,192,68,-10,-10,2,1.5,0,1,0,NA,NA,1
2016,9,1094*A,Lupinus argenteus,192,68,-10,-10,4,3.5,0,0,0,2,2,1
2017,9,1094*A,Lupinus argenteus,192,68,-10,-10,3,3,0,0,0,4,-1,1
2018,9,1094*A,Lupinus argenteus,192,68,-10,-10,7,5.5,0,0,0,3,4,1
2019,9,1094*A,Lupinus argenteus,192,68,-10,-10,12.5,8,0,0,0,7,5.5,1
2020,9,1094*A,Lupinus argenteus,192,68,-10,-10,22,9.5,2,0,0,12.5,9.5,1
2015,10,1095*A,Lupinus argenteus,8,0,-10,-10,0,0,0,1,1,NA,NA,0
2016,10,1095*A,Lupinus argenteus,8,0,-10,-10,9,6,0,0,0,0,9,1
2017,10,1095*A,Lupinus argenteus,8,0,-10,-10,0,0,0,0,1,9,-9,0
2015,10,1096*A,Lupinus argenteus,13,13,-10,-10,5,3.5,0,0,0,NA,NA,1
2016,10,1096*A,Lupinus argenteus,13,13,-10,-10,4,3,0,0,0,5,-1,1
2017,10,1096*A,Lupinus argenteus,13,13,-10,-10,0,0,0,0,1,4,-4,0
2015,10,1097*A,Lupinus argenteus,25,23,-10,-10,8.5,6.5,0,0,0,NA,NA,1
2016,10,1097*A,Lupinus argenteus,25,23,-10,-10,0,0,0,0,1,8.5,-8.5,0
2015,10,1098*A,Lupinus argenteus,22,33,-10,-10,5,4.5,0,0,0,NA,NA,1
2016,10,1098*A,Lupinus argenteus,22,33,-10,-10,0,0,0,0,1,5,-5,0
2015,10,1099*A,Lupinus argenteus,16,42,-10,-10,2.5,4,0,1,0,NA,NA,1
2016,10,1099*A,Lupinus argenteus,16,42,-10,-10,1.5,2,0,0,0,2.5,-1,1
2017,10,1099*A,Lupinus argenteus,16,42,-10,-10,0,0,0,0,1,1.5,-1.5,0
2017,19,354*A,Ivesia gordonii,105,100,-10,-10,0,0,0,0,1,8,-8,0
2020,19,355*A,Ivesia gordonii,105,105,-5,-5,0,0,0,0,0,5,-5,1
2020,19,356*A,Ivesia gordonii,110,100,5,0,0,0,0,0,0,10.5,-10.5,1
2018,19,361*A,Ivesia gordonii,170,107,-10,-10,0,0,0,0,1,1,-1,0
2014,10,110*A,Lupinus argenteus,100,10,-10,-10,13,9,2,0,0,NA,NA,1
2015,10,110*A,Lupinus argenteus,100,10,-10,-10,9.5,5,0,0,0,13,-3.5,1
2016,10,110*A,Lupinus argenteus,100,10,-10,-10,13.7,8.2,1,0,0,9.5,4.2,1
2017,10,110*A,Lupinus argenteus,100,10,-10,-10,0,0,0,0,1,13.7,-13.7,0
2015,10,1100*A,Lupinus argenteus,33,66,-10,-10,9,5.5,0,0,0,NA,NA,1
2016,10,1100*A,Lupinus argenteus,33,66,-10,-10,8,3.5,0,0,0,9,-1,1
2017,10,1100*A,Lupinus argenteus,33,66,-10,-10,0,0,0,0,1,8,-8,0
2015,10,1101*A,Lupinus argenteus,16,66,-10,-10,3,2.5,0,1,0,NA,NA,1
2016,10,1101*A,Lupinus argenteus,16,66,-10,-10,0,0,0,0,1,3,-3,0
2015,10,1102*A,Chaenactis douglasii,66,52,-10,-10,1,1,0,1,0,NA,NA,1
2016,10,1102*A,Chaenactis douglasii,66,52,-10,-10,7,13.9,0,0,0,1,6,1
2017,10,1102*A,Chaenactis douglasii,66,52,-10,-10,0,0,0,0,1,7,-7,0
2015,10,1103*A,Lupinus argenteus,157,15,-10,-10,2,2,0,1,0,NA,NA,1
2016,10,1103*A,Lupinus argenteus,157,15,-10,-10,1.7,1.7,0,0,0,2,-0.3,1
2017,10,1103*A,Lupinus argenteus,157,15,-10,-10,0,0,0,0,1,1.7,-1.7,0
2015,10,1104*A,Lupinus argenteus,188,43,-10,-10,1.5,2.5,0,1,0,NA,NA,1
2016,10,1104*A,Lupinus argenteus,188,43,-10,-10,0,0,0,0,1,1.5,-1.5,0
2015,10,1105*A,Lupinus argenteus,150,81,-10,-10,2.5,2,0,1,0,NA,NA,1
2016,10,1105*A,Lupinus argenteus,150,81,-10,-10,1.7,2.3,0,0,0,2.5,-0.8,1
2017,10,1105*A,Lupinus argenteus,150,81,-10,-10,0,0,0,0,1,1.7,-1.7,0
2015,10,1106*A,Lupinus argenteus,105,83,-10,-10,10,5.5,0,0,0,NA,NA,1
2016,10,1106*A,Lupinus argenteus,105,83,-10,-10,11.8,6,0,0,0,10,1.8,1
2017,10,1106*A,Lupinus argenteus,105,83,-10,-10,5.5,3,0,0,0,11.8,-6.3,1
2018,10,1106*A,Lupinus argenteus,105,83,-10,-10,6,5.5,0,0,0,5.5,0.5,1
2019,10,1106*A,Lupinus argenteus,105,83,-10,-10,0,0,0,0,1,6,-6,0
2015,10,1107*A,Lupinus argenteus,140,122,-10,-10,2,1.5,0,1,0,NA,NA,1
2016,10,1107*A,Lupinus argenteus,140,122,-10,-10,1.7,1.3,0,0,0,2,-0.3,1
2017,10,1107*A,Lupinus argenteus,140,122,-10,-10,0,0,0,0,1,1.7,-1.7,0
2015,10,1108*A,Lupinus argenteus,185,95,-10,-10,10,5,0,0,0,NA,NA,1
2016,10,1108*A,Lupinus argenteus,185,95,-10,-10,10.7,6.8,0,0,0,10,0.7,1
2017,10,1108*A,Lupinus argenteus,185,95,-10,-10,7,6,0,0,0,10.7,-3.7,1
2018,10,1108*A,Lupinus argenteus,185,95,-10,-10,0,0,0,0,0,7,-7,1
2019,10,1108*A,Lupinus argenteus,185,95,-10,-10,4,4,0,0,0,0,4,1
2020,10,1108*A,Lupinus argenteus,185,95,-10,-10,0,0,0,0,0,4,-4,1
2015,10,1109*A,Lupinus argenteus,42,88,-10,-10,7.5,4.5,0,0,0,NA,NA,1
2016,10,1109*A,Lupinus argenteus,42,88,-10,-10,0,0,0,0,1,7.5,-7.5,0
2017,19,362*A,Ivesia gordonii,160,110,-10,-10,0,0,0,0,1,0.5,-0.5,0
2018,19,372*A,Ivesia gordonii,5,80,0,-10,0,0,0,0,1,5,-5,0
2015,19,373*A,Ivesia gordonii,105,105,0,10,0,0,0,0,1,2,-2,0
2017,20,379*A,Ivesia gordonii,24,27,5,10,0,0,0,0,1,7,-7,0
2019,20,382*A,Ivesia gordonii,12,37,0,5,0,0,0,0,1,2.5,-2.5,0
2015,10,1110*A,Lupinus argenteus,22,132,-10,-10,13,7,0,0,0,NA,NA,1
2016,10,1110*A,Lupinus argenteus,22,132,-10,-10,0,0,0,0,1,13,-13,0
2015,10,1111*A,Lupinus argenteus,5,138,-10,-10,8.5,6.5,0,0,0,NA,NA,1
2016,10,1111*A,Lupinus argenteus,5,138,-10,-10,7,8,0,0,0,8.5,-1.5,1
2017,10,1111*A,Lupinus argenteus,5,138,-10,-10,0,0,0,0,1,7,-7,0
2015,10,1112*A,Lupinus argenteus,14,146,-10,-10,10,4.5,0,0,0,NA,NA,1
2016,10,1112*A,Lupinus argenteus,14,146,-10,-10,8,4,0,0,0,10,-2,1
2017,10,1112*A,Lupinus argenteus,14,146,-10,-10,0,0,0,0,1,8,-8,0
2015,10,1113*A,Lupinus argenteus,48,170,-10,-10,2.5,3,0,1,0,NA,NA,1
2016,10,1113*A,Lupinus argenteus,48,170,-10,-10,1,1.5,0,0,0,2.5,-1.5,1
2017,10,1113*A,Lupinus argenteus,48,170,-10,-10,0,0,0,0,1,1,-1,0
2015,10,1114*A,Lupinus argenteus,105,133,-10,-10,2,3,0,1,0,NA,NA,1
2016,10,1114*A,Lupinus argenteus,105,133,-10,-10,2.7,3.7,0,0,0,2,0.7,1
2017,10,1114*A,Lupinus argenteus,105,133,-10,-10,0,0,0,0,1,2.7,-2.7,0
2015,10,1115*A,Lupinus argenteus,143,190,-10,-10,2.5,3,0,1,0,NA,NA,1
2016,10,1115*A,Lupinus argenteus,143,190,-10,-10,2.5,2,0,0,0,2.5,0,1
2017,10,1115*A,Lupinus argenteus,143,190,-10,-10,3,3,0,0,0,2.5,0.5,1
2018,10,1115*A,Lupinus argenteus,143,190,-10,-10,2.5,2,0,0,0,3,-0.5,1
2019,10,1115*A,Lupinus argenteus,143,190,-10,-10,0,0,0,0,1,2.5,-2.5,0
2015,11,1116*A,Lupinus argenteus,111,51,-10,-10,6.5,3.5,0,0,0,NA,NA,1
2016,11,1116*A,Lupinus argenteus,111,51,-10,-10,4.5,3.5,2,0,0,6.5,-2,1
2017,11,1116*A,Lupinus argenteus,111,51,-10,-10,5.5,3,2,0,0,4.5,1,1
2018,11,1116*A,Lupinus argenteus,111,51,-10,-10,14.5,8.5,0,0,0,5.5,9,1
2019,11,1116*A,Lupinus argenteus,111,51,-10,-10,0,0,0,0,1,14.5,-14.5,0
2015,11,1117*A,Lupinus argenteus,101,58,-10,-10,9,5,0,0,0,NA,NA,1
2016,11,1117*A,Lupinus argenteus,101,58,-10,-10,8.4,7,0,0,0,9,-0.6,1
2017,11,1117*A,Lupinus argenteus,101,58,-10,-10,8,2.5,0,0,0,8.4,-0.4,1
2018,11,1117*A,Lupinus argenteus,101,58,-10,-10,12,5.5,0,0,0,8,4,1
2019,11,1117*A,Lupinus argenteus,101,58,-10,-10,0,0,0,0,1,12,-12,0
2015,12,1118*A,Agoseris glauca,145,65,-10,-10,1,2.5,0,1,0,NA,NA,1
2016,12,1118*A,Agoseris glauca,145,65,-10,-10,1,2.5,0,0,0,1,0,1
2017,12,1118*A,Agoseris glauca,145,65,-10,-10,2,2.5,0,0,0,1,1,1
2018,12,1118*A,Agoseris glauca,145,65,-10,-10,0,0,0,0,1,2,-2,0
2014,12,1119*A,Eriogonum umbellatum,141,89,-10,-10,2,1.5,0,0,0,NA,NA,1
2015,12,1119*A,Eriogonum umbellatum,141,89,-10,-10,2,1.5,0,0,0,2,0,1
2016,12,1119*A,Eriogonum umbellatum,141,89,-10,-10,1.9,1.5,0,0,0,2,-0.1,1
2017,12,1119*A,Eriogonum umbellatum,141,89,-10,-10,2.5,5,0,0,0,1.9,0.6,1
2018,12,1119*A,Eriogonum umbellatum,141,89,-10,-10,1.7,1.9,0,0,0,2.5,-0.8,1
2019,12,1119*A,Eriogonum umbellatum,141,89,-10,-10,2,2,0,0,0,1.7,0.3,1
2020,12,1119*A,Eriogonum umbellatum,141,89,-10,-10,3,3.5,0,0,0,2,1,1
2019,20,398*A,Ivesia gordonii,55,26,-10,-10,0,0,0,0,1,0.2,-0.2,0
2017,20,399*A,Ivesia gordonii,57,22,-10,-10,0,0,0,0,1,12,-12,0
2017,1,4*A,Ivesia gordonii,102,26,-10,-10,0,0,0,0,1,10,-10,0
2017,6,43*A,Ivesia gordonii,195,25,-10,-10,0,0,0,0,1,23,-23,0
2018,21,449*A,Ivesia gordonii,180,160,0,-10,0,0,0,0,1,7.9,-7.9,0
2017,6,47*A,Ivesia gordonii,70,90,-10,-10,0,0,0,0,1,19,-19,0
2018,22,471*A,Ivesia gordonii,25,170,-10,-10,0,0,0,0,1,1,-1,0
2015,13,1120*A,Eriogonum umbellatum,10,28,-10,-10,3.5,2,0,0,0,NA,NA,1
2016,13,1120*A,Eriogonum umbellatum,10,28,-10,-10,4,1.9,0,0,0,3.5,0.5,1
2017,13,1120*A,Eriogonum umbellatum,10,28,-10,-10,4.5,2.5,0,0,0,4,0.5,1
2018,13,1120*A,Eriogonum umbellatum,10,28,-10,-10,5.5,2.3,0,0,0,4.5,1,1
2019,13,1120*A,Eriogonum umbellatum,10,28,-10,-10,6,3,0,0,0,5.5,0.5,1
2020,13,1120*A,Eriogonum umbellatum,10,28,-10,-10,7.5,3.5,0,0,0,6,1.5,1
2015,13,1121*A,Eriogonum umbellatum,3,30,-10,-10,1,1.4,0,1,0,NA,NA,1
2016,13,1121*A,Eriogonum umbellatum,3,30,-10,-10,1.8,1,0,0,0,1,0.8,1
2017,13,1121*A,Eriogonum umbellatum,3,30,-10,-10,2.5,2,0,0,0,1.8,0.7,1
2018,13,1121*A,Eriogonum umbellatum,3,30,-10,-10,1.6,1.2,0,0,0,2.5,-0.9,1
2019,13,1121*A,Eriogonum umbellatum,3,30,-10,-10,2,1.5,0,0,0,1.6,0.4,1
2020,13,1121*A,Eriogonum umbellatum,3,30,-10,-10,0,0,0,0,0,2,-2,1
2015,13,1122*A,Eriogonum umbellatum,36,14,-10,-10,3.5,2,0,0,0,NA,NA,1
2016,13,1122*A,Eriogonum umbellatum,36,14,-10,-10,5,3.5,0,0,0,3.5,1.5,1
2017,13,1122*A,Eriogonum umbellatum,36,14,-10,-10,10,3,0,0,0,5,5,1
2018,13,1122*A,Eriogonum umbellatum,36,14,-10,-10,13,3,3,0,0,10,3,1
2019,13,1122*A,Eriogonum umbellatum,36,14,-10,-10,16.5,3.5,1,0,0,13,3.5,1
2020,13,1122*A,Eriogonum umbellatum,36,14,-10,-10,19,3.5,4,0,0,16.5,2.5,1
2015,14,1123*A,Lupinus argenteus,1,13,-10,-10,2.5,2,0,1,0,NA,NA,1
2018,14,1123*A,Lupinus argenteus,1,13,-10,-10,0,0,0,0,1,2.5,-2.5,0
2015,14,1124*A,Eriogonum umbellatum,64,16,-10,-10,1.5,1,0,1,0,NA,NA,1
2016,14,1124*A,Eriogonum umbellatum,64,16,-10,-10,1.8,1.7,0,0,0,1.5,0.3,1
2017,14,1124*A,Eriogonum umbellatum,64,16,-10,-10,2.7,2,0,0,0,1.8,0.9,1
2018,14,1124*A,Eriogonum umbellatum,64,16,-10,-10,5,1.5,0,0,0,2.7,2.3,1
